node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,43.3309,0.389061,0.498702,0
1,43.3309,0.389061,0.498702,0
2,43.3309,0.389061,0.498702,0
3,43.3309,0.389061,0.498702,0
4,43.3309,0.389061,0.498702,0
5,43.3309,0.389061,0.498702,0
6,43.3309,0.389061,0.498702,0
7,43.3309,0.389061,0.498702,0
8,43.3309,0.389061,0.498702,0
9,43.3309,0.389061,0.498702,0
10,43.3309,0.389061,0.498702,0
11,43.3309,0.389061,0.498702,0
12,43.3309,0.389061,0.498702,0
13,43.3309,0.389061,0.498702,0
14,43.3309,0.389061,0.498702,0
15,43.3309,0.389061,0.498702,0
16,43.3309,0.389061,0.498702,0
17,43.3309,0.389061,0.498702,0
18,43.3309,0.389061,0.498702,0
19,43.3309,0.389061,0.498702,0
20,43.3309,0.389061,0.498702,0
21,43.3309,0.389061,0.498702,0
22,43.3309,0.389061,0.498702,0
23,43.3309,0.389061,0.498702,0
24,43.3309,0.389061,0.498702,0
25,43.3309,0.389061,0.498702,0
26,43.3309,0.389061,0.498702,0
27,43.3309,0.389061,0.498702,0
28,43.3309,0.389061,0.498702,0
29,43.3309,0.389061,0.498702,0
30,43.3309,0.389061,0.498702,0
31,43.3309,0.389061,0.498702,0
32,43.3309,0.389061,0.498702,0
