node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,4.53856,0.941639,0.639967,0
1,4.53856,0.941639,0.639967,0
2,4.53856,0.941639,0.639967,0
3,4.53856,0.941639,0.639967,0
4,4.53856,0.941639,0.639967,0
5,4.53856,0.941639,0.639967,0
6,4.53856,0.941639,0.639967,0
7,4.53856,0.941639,0.639967,0
8,4.53856,0.941639,0.639967,0
9,4.53856,0.941639,0.639967,0
10,4.53856,0.941639,0.639967,0
11,4.53856,0.941639,0.639967,0
12,4.53856,0.941639,0.639967,0
13,4.53856,0.941639,0.639967,0
14,4.53856,0.941639,0.639967,0
15,4.53856,0.941639,0.639967,0
16,4.53856,0.941639,0.639967,0
17,4.53856,0.941639,0.639967,0
18,4.53856,0.941639,0.639967,0
19,4.53856,0.941639,0.639967,0
20,4.53856,0.941639,0.639967,0
21,4.53856,0.941639,0.639967,0
22,4.53856,0.941639,0.639967,0
23,4.53856,0.941639,0.639967,0
24,4.53856,0.941639,0.639967,0
25,4.53856,0.941639,0.639967,0
26,4.53856,0.941639,0.639967,0
27,4.53856,0.941639,0.639967,0
28,4.53856,0.941639,0.639967,0
29,4.53856,0.941639,0.639967,0
30,4.53856,0.941639,0.639967,0
31,4.53856,0.941639,0.639967,0
32,4.53856,0.941639,0.639967,0
