node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,1122.93,2.07482,1.48525,0
1,1122.93,2.07482,1.48525,0
2,1122.93,2.07482,1.48525,0
3,1122.93,2.07482,1.48525,0
4,1122.93,2.07482,1.48525,0
5,1122.93,2.07482,1.48525,0
6,1122.93,2.07482,1.48525,0
7,1122.93,2.07482,1.48525,0
8,1122.93,2.07482,1.48525,0
9,1122.93,2.07482,1.48525,0
10,1122.93,2.07482,1.48525,0
11,1122.93,2.07482,1.48525,0
12,1122.93,2.07482,1.48525,0
13,1122.93,2.07482,1.48525,0
14,1122.93,2.07482,1.48525,0
15,1122.93,2.07482,1.48525,0
16,1122.93,2.07482,1.48525,0
17,1122.93,2.07482,1.48525,0
18,1122.93,2.07482,1.48525,0
19,1122.93,2.07482,1.48525,0
20,1122.93,2.07482,1.48525,0
21,1122.93,2.07482,1.48525,0
22,1122.93,2.07482,1.48525,0
23,1122.93,2.07482,1.48525,0
24,1122.93,2.07482,1.48525,0
25,1122.93,2.07482,1.48525,0
26,1122.93,2.07482,1.48525,0
27,1122.93,2.07482,1.48525,0
28,1122.93,2.07482,1.48525,0
29,1122.93,2.07482,1.48525,0
30,1122.93,2.07482,1.48525,0
31,1122.93,2.07482,1.48525,0
