timestamp,source_ip,port,traffic_type,packet_size,sim_time
2025-06-03 09:21:43,192.168.1.2,9,Normal,512,3.00993
2025-06-03 09:21:43,192.168.1.8,9,Normal,512,3.02253
2025-06-03 09:21:43,192.168.1.11,9,Normal,512,3.02903
2025-06-03 09:21:43,192.168.1.19,9,Normal,512,3.03554
2025-06-03 09:21:43,192.168.1.6,9,Normal,512,3.04197
2025-06-03 09:21:43,192.168.1.4,9,Normal,512,3.0483
2025-06-03 09:21:43,192.168.1.3,9,Normal,512,3.0548
2025-06-03 09:21:43,192.168.1.12,9,Normal,512,3.06109
2025-06-03 09:21:43,192.168.1.14,9,Normal,512,3.06762
2025-06-03 09:21:43,192.168.1.23,9,Normal,512,3.07407
2025-06-03 09:21:43,192.168.1.2,9,Normal,512,5.00094
2025-06-03 09:21:43,192.168.1.23,9,Normal,512,5.00127
2025-06-03 09:21:43,192.168.1.4,9,Normal,512,5.00163
2025-06-03 09:21:43,192.168.1.11,9,Normal,512,5.00196
2025-06-03 09:21:43,192.168.1.6,9,Normal,512,5.00222
2025-06-03 09:21:43,192.168.1.14,9,Normal,512,5.00252
2025-06-03 09:21:43,192.168.1.12,9,Normal,512,5.00286
2025-06-03 09:21:43,192.168.1.19,9,Normal,512,5.0035
2025-06-03 09:21:43,192.168.1.8,9,Normal,512,5.00393
2025-06-03 09:21:43,192.168.1.3,9,Normal,512,5.00617
2025-06-03 09:21:43,192.168.1.28,9,Normal,512,5.03618
2025-06-03 09:21:44,192.168.1.12,9,Normal,512,7.00092
2025-06-03 09:21:44,192.168.1.2,9,Normal,512,7.00143
2025-06-03 09:21:44,192.168.1.4,9,Normal,512,7.0017
2025-06-03 09:21:44,192.168.1.3,9,Normal,512,7.00232
2025-06-03 09:21:44,192.168.1.6,9,Normal,512,7.00257
2025-06-03 09:21:44,192.168.1.23,9,Normal,512,7.0029
2025-06-03 09:21:44,192.168.1.28,9,Normal,512,7.00332
2025-06-03 09:21:44,192.168.1.11,9,Normal,512,7.00359
2025-06-03 09:21:44,192.168.1.8,9,Normal,512,7.00446
2025-06-03 09:21:44,192.168.1.19,9,Normal,512,7.00481
2025-06-03 09:21:44,192.168.1.14,9,Normal,512,7.00623
2025-06-03 09:21:44,192.168.1.20,9,Normal,512,7.01609
2025-06-03 09:21:44,192.168.1.25,9,Normal,512,7.0295
2025-06-03 09:21:44,192.168.1.29,9,Normal,512,7.03012
2025-06-03 09:21:44,192.168.1.4,9,Normal,512,9.00075
2025-06-03 09:21:44,192.168.1.23,9,Normal,512,9.00117
2025-06-03 09:21:44,192.168.1.2,9,Normal,512,9.0016
2025-06-03 09:21:44,192.168.1.3,9,Normal,512,9.0029
2025-06-03 09:21:44,192.168.1.8,9,Normal,512,9.00531
2025-06-03 09:21:44,192.168.1.6,9,Normal,512,9.00558
2025-06-03 09:21:44,192.168.1.11,9,Normal,512,9.00611
2025-06-03 09:21:44,192.168.1.19,9,Normal,512,9.01848
2025-06-03 09:21:44,192.168.1.12,9,Normal,512,9.02416
2025-06-03 09:21:44,192.168.1.14,9,Normal,512,9.02443
2025-06-03 09:21:44,192.168.1.2,9,Normal,512,11.0004
2025-06-03 09:21:44,192.168.1.23,9,Normal,512,11.0011
2025-06-03 09:21:44,192.168.1.11,9,Normal,512,11.0013
2025-06-03 09:21:44,192.168.1.19,9,Normal,512,11.0017
2025-06-03 09:21:44,192.168.1.8,9,Normal,512,11.002
2025-06-03 09:21:44,192.168.1.14,9,Normal,512,11.0023
2025-06-03 09:21:44,192.168.1.6,9,Normal,512,11.0026
2025-06-03 09:21:44,192.168.1.4,9,Normal,512,11.0028
2025-06-03 09:21:45,192.168.1.3,9,Normal,512,11.0037
2025-06-03 09:21:45,192.168.1.12,9,Normal,512,11.0047
2025-06-03 09:21:45,192.168.1.6,9,Normal,512,13.0004
2025-06-03 09:21:45,192.168.1.2,9,Normal,512,13.0006
2025-06-03 09:21:45,192.168.1.11,9,Normal,512,13.001
2025-06-03 09:21:45,192.168.1.4,9,Normal,512,13.0015
2025-06-03 09:21:45,192.168.1.3,9,Normal,512,13.0018
2025-06-03 09:21:45,192.168.1.8,9,Normal,512,13.002
2025-06-03 09:21:45,192.168.1.14,9,Normal,512,13.0024
2025-06-03 09:21:45,192.168.1.23,9,Normal,512,13.0028
2025-06-03 09:21:45,192.168.1.19,9,Normal,512,13.0047
2025-06-03 09:21:45,192.168.1.12,9,Normal,512,13.0106
2025-06-03 09:21:45,192.168.1.2,9,Normal,512,15.0004
2025-06-03 09:21:45,192.168.1.19,9,Normal,512,15.001
2025-06-03 09:21:45,192.168.1.4,9,Normal,512,15.0013
2025-06-03 09:21:45,192.168.1.3,9,Normal,512,15.0016
2025-06-03 09:21:45,192.168.1.11,9,Normal,512,15.002
2025-06-03 09:21:45,192.168.1.14,9,Normal,512,15.0023
2025-06-03 09:21:45,192.168.1.12,9,Normal,512,15.003
2025-06-03 09:21:45,192.168.1.8,9,Normal,512,15.0032
