node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,47.7818,0.32642,0.340233,0
1,47.7818,0.32642,0.340233,0
2,47.7818,0.32642,0.340233,0
3,47.7818,0.32642,0.340233,0
4,47.7818,0.32642,0.340233,0
5,47.7818,0.32642,0.340233,0
6,47.7818,0.32642,0.340233,0
7,47.7818,0.32642,0.340233,0
8,47.7818,0.32642,0.340233,0
9,47.7818,0.32642,0.340233,0
10,47.7818,0.32642,0.340233,0
11,47.7818,0.32642,0.340233,0
12,47.7818,0.32642,0.340233,0
13,47.7818,0.32642,0.340233,0
14,47.7818,0.32642,0.340233,0
15,47.7818,0.32642,0.340233,0
16,47.7818,0.32642,0.340233,0
17,47.7818,0.32642,0.340233,0
18,47.7818,0.32642,0.340233,0
19,47.7818,0.32642,0.340233,0
20,47.7818,0.32642,0.340233,0
21,47.7818,0.32642,0.340233,0
22,47.7818,0.32642,0.340233,0
23,47.7818,0.32642,0.340233,0
24,47.7818,0.32642,0.340233,0
25,47.7818,0.32642,0.340233,0
26,47.7818,0.32642,0.340233,0
27,47.7818,0.32642,0.340233,0
28,47.7818,0.32642,0.340233,0
29,47.7818,0.32642,0.340233,0
30,47.7818,0.32642,0.340233,0
31,47.7818,0.32642,0.340233,0
32,47.7818,0.32642,0.340233,0
