node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,68.256,0.590138,0.657398,0
1,68.256,0.590138,0.657398,0
2,68.256,0.590138,0.657398,0
3,68.256,0.590138,0.657398,0
4,68.256,0.590138,0.657398,0
5,68.256,0.590138,0.657398,0
6,68.256,0.590138,0.657398,0
7,68.256,0.590138,0.657398,0
8,68.256,0.590138,0.657398,0
9,68.256,0.590138,0.657398,0
10,68.256,0.590138,0.657398,0
11,68.256,0.590138,0.657398,0
12,68.256,0.590138,0.657398,0
13,68.256,0.590138,0.657398,0
14,68.256,0.590138,0.657398,0
15,68.256,0.590138,0.657398,0
16,68.256,0.590138,0.657398,0
17,68.256,0.590138,0.657398,0
18,68.256,0.590138,0.657398,0
19,68.256,0.590138,0.657398,0
20,68.256,0.590138,0.657398,0
21,68.256,0.590138,0.657398,0
22,68.256,0.590138,0.657398,0
23,68.256,0.590138,0.657398,0
24,68.256,0.590138,0.657398,0
25,68.256,0.590138,0.657398,0
26,68.256,0.590138,0.657398,0
27,68.256,0.590138,0.657398,0
28,68.256,0.590138,0.657398,0
29,68.256,0.590138,0.657398,0
