node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,29.6441,0.0235869,0.0180389,0
1,29.6441,0.0235869,0.0180389,0
2,29.6441,0.0235869,0.0180389,0
3,29.6441,0.0235869,0.0180389,0
4,29.6441,0.0235869,0.0180389,0
5,29.6441,0.0235869,0.0180389,0
6,29.6441,0.0235869,0.0180389,0
7,29.6441,0.0235869,0.0180389,0
8,29.6441,0.0235869,0.0180389,0
9,29.6441,0.0235869,0.0180389,0
10,29.6441,0.0235869,0.0180389,0
11,29.6441,0.0235869,0.0180389,0
12,29.6441,0.0235869,0.0180389,0
13,29.6441,0.0235869,0.0180389,0
14,29.6441,0.0235869,0.0180389,0
15,29.6441,0.0235869,0.0180389,0
16,29.6441,0.0235869,0.0180389,0
17,29.6441,0.0235869,0.0180389,0
18,29.6441,0.0235869,0.0180389,0
19,29.6441,0.0235869,0.0180389,0
20,29.6441,0.0235869,0.0180389,0
21,29.6441,0.0235869,0.0180389,0
22,29.6441,0.0235869,0.0180389,0
23,29.6441,0.0235869,0.0180389,0
24,29.6441,0.0235869,0.0180389,0
25,29.6441,0.0235869,0.0180389,0
26,29.6441,0.0235869,0.0180389,0
27,29.6441,0.0235869,0.0180389,0
28,29.6441,0.0235869,0.0180389,0
29,29.6441,0.0235869,0.0180389,0
