node_id,throughput_avg,delay_avg,jitter_avg,energy_consumed
0,85.824,1.33056,1.60998,0
1,85.824,1.33056,1.60998,0
2,85.824,1.33056,1.60998,0
3,85.824,1.33056,1.60998,0
4,85.824,1.33056,1.60998,0
5,85.824,1.33056,1.60998,0
6,85.824,1.33056,1.60998,0
7,85.824,1.33056,1.60998,0
8,85.824,1.33056,1.60998,0
9,85.824,1.33056,1.60998,0
10,85.824,1.33056,1.60998,0
11,85.824,1.33056,1.60998,0
12,85.824,1.33056,1.60998,0
13,85.824,1.33056,1.60998,0
14,85.824,1.33056,1.60998,0
15,85.824,1.33056,1.60998,0
16,85.824,1.33056,1.60998,0
17,85.824,1.33056,1.60998,0
18,85.824,1.33056,1.60998,0
19,85.824,1.33056,1.60998,0
20,85.824,1.33056,1.60998,0
21,85.824,1.33056,1.60998,0
22,85.824,1.33056,1.60998,0
23,85.824,1.33056,1.60998,0
24,85.824,1.33056,1.60998,0
25,85.824,1.33056,1.60998,0
26,85.824,1.33056,1.60998,0
27,85.824,1.33056,1.60998,0
28,85.824,1.33056,1.60998,0
29,85.824,1.33056,1.60998,0
